collection_date,primer_set,rel,day30_avg,misclass,ts,ts1
2021-03-01,Yip-set,0.0,0.0,slight,1614556800,1614556800
2021-03-02,Yip-set,0.0,0.0,slight,1614643200,1614643200
2021-03-03,Yip-set,0.0,0.0,slight,1614729600,1614729600
2021-03-04,Yip-set,0.0,0.0,slight,1614816000,1614816000
2021-03-05,Yip-set,0.0,0.0,slight,1614902400,1614902400
2021-03-06,Yip-set,0.0,0.0,slight,1614988800,1614988800
2021-03-07,Yip-set,0.0,0.0,slight,1615075200,1615075200
2021-03-08,Yip-set,0.0,0.0,slight,1615161600,1615161600
2021-03-09,Yip-set,0.0,0.0,slight,1615248000,1615248000
2021-03-10,Yip-set,0.0,0.0,slight,1615334400,1615334400
2021-03-11,Yip-set,0.0,0.0,slight,1615420800,1615420800
2021-03-12,Yip-set,0.0,0.0,slight,1615507200,1615507200
2021-03-13,Yip-set,0.0,0.0,slight,1615593600,1615593600
2021-03-14,Yip-set,0.0,0.0,slight,1615680000,1615680000
2021-03-15,Yip-set,0.0,0.0,slight,1615766400,1615766400
2021-03-16,Yip-set,0.0,0.0,slight,1615852800,1615852800
2021-03-17,Yip-set,0.0,0.0,slight,1615939200,1615939200
2021-03-18,Yip-set,0.0,0.0,slight,1616025600,1616025600
2021-03-19,Yip-set,0.0,0.0,slight,1616112000,1616112000
2021-03-20,Yip-set,0.0,0.0,slight,1616198400,1616198400
2021-03-21,Yip-set,0.0,0.0,slight,1616284800,1616284800
2021-03-22,Yip-set,0.0,0.0,slight,1616371200,1616371200
2021-03-23,Yip-set,0.0,0.0,slight,1616457600,1616457600
2021-03-24,Yip-set,0.0,0.0,slight,1616544000,1616544000
2021-03-25,Yip-set,0.0,0.0,slight,1616630400,1616630400
2021-03-26,Yip-set,0.0,0.0,slight,1616716800,1616716800
2021-03-27,Yip-set,0.0,0.0,slight,1616803200,1616803200
2021-03-28,Yip-set,0.0,0.0,slight,1616889600,1616889600
2021-03-29,Yip-set,0.0,0.0,slight,1616976000,1616976000
2021-03-30,Yip-set,0.0,0.0,slight,1617062400,1617062400
2021-03-31,Yip-set,0.0,0.0,slight,1617148800,1617148800
2021-04-01,Yip-set,0.0,0.0,slight,1617235200,1617235200
2021-04-02,Yip-set,0.0,0.0,slight,1617321600,1617321600
2021-04-03,Yip-set,0.0,0.0,slight,1617408000,1617408000
2021-04-04,Yip-set,0.0,0.0,slight,1617494400,1617494400
2021-04-05,Yip-set,0.0,0.0,slight,1617580800,1617580800
2021-04-06,Yip-set,0.0,0.0,slight,1617667200,1617667200
2021-04-07,Yip-set,0.0,0.0,slight,1617753600,1617753600
2021-04-08,Yip-set,0.0,0.0,slight,1617840000,1617840000
2021-04-09,Yip-set,0.0,0.0,slight,1617926400,1617926400
2021-04-10,Yip-set,0.0,0.0,slight,1618012800,1618012800
2021-04-11,Yip-set,0.0,0.0,slight,1618099200,1618099200
2021-04-12,Yip-set,0.0,0.0,slight,1618185600,1618185600
2021-04-13,Yip-set,0.0,0.0,slight,1618272000,1618272000
2021-04-14,Yip-set,0.0,0.0,slight,1618358400,1618358400
2021-04-15,Yip-set,0.0,0.0,slight,1618444800,1618444800
2021-04-16,Yip-set,0.0,0.0,slight,1618531200,1618531200
2021-04-17,Yip-set,0.0,0.0,slight,1618617600,1618617600
2021-04-18,Yip-set,0.0,0.0,slight,1618704000,1618704000
2021-04-19,Yip-set,0.0,0.0,slight,1618790400,1618790400
2021-04-20,Yip-set,0.0,0.0,slight,1618876800,1618876800
2021-04-21,Yip-set,0.0,0.0,slight,1618963200,1618963200
2021-04-22,Yip-set,0.0,0.0,slight,1619049600,1619049600
2021-04-23,Yip-set,0.0,0.0,slight,1619136000,1619136000
2021-04-24,Yip-set,0.0,0.0,slight,1619222400,1619222400
2021-04-25,Yip-set,0.0,0.0,slight,1619308800,1619308800
2021-04-26,Yip-set,0.0,0.0,slight,1619395200,1619395200
2021-04-27,Yip-set,0.0,0.0,slight,1619481600,1619481600
2021-04-28,Yip-set,0.0,0.0,slight,1619568000,1619568000
2021-04-29,Yip-set,0.0,0.0,slight,1619654400,1619654400
2021-04-30,Yip-set,0.0,0.0,slight,1619740800,1619740800
2021-05-01,Yip-set,0.0,0.0,slight,1619827200,1619827200
2021-05-02,Yip-set,0.0,0.0,slight,1619913600,1619913600
2021-05-03,Yip-set,0.0,0.0,slight,1620000000,1620000000
2021-05-04,Yip-set,0.0,0.0,slight,1620086400,1620086400
2021-05-05,Yip-set,0.0,0.0,slight,1620172800,1620172800
2021-05-06,Yip-set,0.0,0.0,slight,1620259200,1620259200
2021-05-07,Yip-set,0.0,0.0,slight,1620345600,1620345600
2021-05-08,Yip-set,0.0,0.0,slight,1620432000,1620432000
2021-05-09,Yip-set,0.0,0.0,slight,1620518400,1620518400
2021-05-10,Yip-set,0.0,0.0,slight,1620604800,1620604800
2021-05-11,Yip-set,0.0,0.0,slight,1620691200,1620691200
2021-05-12,Yip-set,0.0,0.0,slight,1620777600,1620777600
2021-05-13,Yip-set,0.0,0.0,slight,1620864000,1620864000
2021-05-14,Yip-set,0.0,0.0,slight,1620950400,1620950400
2021-05-15,Yip-set,0.0,0.0,slight,1621036800,1621036800
2021-05-16,Yip-set,0.0,0.0,slight,1621123200,1621123200
2021-05-17,Yip-set,0.0,0.0,slight,1621209600,1621209600
2021-05-18,Yip-set,0.0,0.0,slight,1621296000,1621296000
2021-05-19,Yip-set,0.0,0.0,slight,1621382400,1621382400
2021-05-20,Yip-set,0.0,0.0,slight,1621468800,1621468800
2021-05-21,Yip-set,0.0,0.0,slight,1621555200,1621555200
2021-05-22,Yip-set,0.0,0.0,slight,1621641600,1621641600
2021-05-23,Yip-set,0.0,0.0,slight,1621728000,1621728000
2021-05-24,Yip-set,0.0,0.0,slight,1621814400,1621814400
2021-05-25,Yip-set,0.0,0.0,slight,1621900800,1621900800
2021-05-26,Yip-set,0.0,0.0,slight,1621987200,1621987200
2021-05-27,Yip-set,0.0,0.0,slight,1622073600,1622073600
2021-05-28,Yip-set,0.0,0.0,slight,1622160000,1622160000
2021-05-29,Yip-set,0.0,0.0,slight,1622246400,1622246400
2021-05-30,Yip-set,0.0,0.0,slight,1622332800,1622332800
2021-05-31,Yip-set,0.0,0.0,slight,1622419200,1622419200
2021-06-01,Yip-set,0.0,0.0,slight,1622505600,1622505600
2021-06-02,Yip-set,0.0,0.0,slight,1622592000,1622592000
2021-06-03,Yip-set,0.0,0.0,slight,1622678400,1622678400
2021-06-04,Yip-set,0.0,0.0,slight,1622764800,1622764800
2021-06-05,Yip-set,0.0,0.0,slight,1622851200,1622851200
2021-06-06,Yip-set,0.0,0.0,slight,1622937600,1622937600
2021-06-07,Yip-set,0.0,0.0,slight,1623024000,1623024000
2021-06-08,Yip-set,0.0,0.0,slight,1623110400,1623110400
2021-06-09,Yip-set,0.0,0.0,slight,1623196800,1623196800
2021-06-10,Yip-set,0.0,0.0,slight,1623283200,1623283200
2021-06-11,Yip-set,0.0,0.0,slight,1623369600,1623369600
2021-06-12,Yip-set,0.0,0.0,slight,1623456000,1623456000
2021-06-13,Yip-set,0.0,0.0,slight,1623542400,1623542400
2021-06-14,Yip-set,0.0,0.0,slight,1623628800,1623628800
2021-06-15,Yip-set,0.0,0.0,slight,1623715200,1623715200
2021-06-16,Yip-set,0.0,0.0,slight,1623801600,1623801600
2021-06-17,Yip-set,0.0,0.0,slight,1623888000,1623888000
2021-06-18,Yip-set,0.0,0.0,slight,1623974400,1623974400
2021-06-19,Yip-set,0.0,0.0,slight,1624060800,1624060800
2021-06-20,Yip-set,0.0,0.0,slight,1624147200,1624147200
2021-06-21,Yip-set,0.0,0.0,slight,1624233600,1624233600
2021-06-22,Yip-set,0.0,0.0,slight,1624320000,1624320000
2021-06-23,Yip-set,0.0,0.0,slight,1624406400,1624406400
2021-06-24,Yip-set,0.0,0.0,slight,1624492800,1624492800
2021-06-25,Yip-set,0.0,0.0,slight,1624579200,1624579200
2021-06-26,Yip-set,0.0,0.0,slight,1624665600,1624665600
2021-06-27,Yip-set,0.0,0.0,slight,1624752000,1624752000
2021-06-28,Yip-set,0.0,0.0,slight,1624838400,1624838400
2021-06-29,Yip-set,0.0,0.0,slight,1624924800,1624924800
2021-06-30,Yip-set,0.0,0.0,slight,1625011200,1625011200
2021-07-01,Yip-set,0.0,0.0,slight,1625097600,1625097600
2021-07-02,Yip-set,0.0,0.0,slight,1625184000,1625184000
2021-07-03,Yip-set,0.0,0.0,slight,1625270400,1625270400
2021-07-04,Yip-set,0.0,0.0,slight,1625356800,1625356800
2021-07-05,Yip-set,0.0,0.0,slight,1625443200,1625443200
2021-07-06,Yip-set,0.0,0.0,slight,1625529600,1625529600
2021-07-07,Yip-set,0.0,0.0,slight,1625616000,1625616000
2021-07-08,Yip-set,0.0,0.0,slight,1625702400,1625702400
2021-07-09,Yip-set,0.0,0.0,slight,1625788800,1625788800
2021-07-10,Yip-set,0.0,0.0,slight,1625875200,1625875200
2021-07-11,Yip-set,0.0,0.0,slight,1625961600,1625961600
2021-07-12,Yip-set,0.0,0.0,slight,1626048000,1626048000
2021-07-13,Yip-set,0.0,0.0,slight,1626134400,1626134400
2021-07-14,Yip-set,0.0,0.0,slight,1626220800,1626220800
2021-07-15,Yip-set,0.0,0.0,slight,1626307200,1626307200
2021-07-16,Yip-set,0.0,0.0,slight,1626393600,1626393600
2021-07-17,Yip-set,0.0,0.0,slight,1626480000,1626480000
2021-07-18,Yip-set,0.0,0.0,slight,1626566400,1626566400
2021-07-19,Yip-set,0.0,0.0,slight,1626652800,1626652800
2021-07-20,Yip-set,0.0,0.0,slight,1626739200,1626739200
2021-07-21,Yip-set,0.0,0.0,slight,1626825600,1626825600
2021-07-22,Yip-set,0.0,0.0,slight,1626912000,1626912000
2021-07-23,Yip-set,0.0,0.0,slight,1626998400,1626998400
2021-07-24,Yip-set,0.0,0.0,slight,1627084800,1627084800
2021-07-25,Yip-set,0.0,0.0,slight,1627171200,1627171200
2021-07-26,Yip-set,0.0,0.0,slight,1627257600,1627257600
2021-07-27,Yip-set,0.0,0.0,slight,1627344000,1627344000
2021-07-28,Yip-set,0.0,0.0,slight,1627430400,1627430400
2021-07-29,Yip-set,0.0,0.0,slight,1627516800,1627516800
2021-07-30,Yip-set,0.0,0.0,slight,1627603200,1627603200
2021-07-31,Yip-set,0.0,0.0,slight,1627689600,1627689600
2021-08-01,Yip-set,0.0,0.0,slight,1627776000,1627776000
2021-08-02,Yip-set,0.0,0.0,slight,1627862400,1627862400
2021-08-03,Yip-set,0.0,0.0,slight,1627948800,1627948800
2021-08-04,Yip-set,0.0,0.0,slight,1628035200,1628035200
2021-08-05,Yip-set,0.0,0.0,slight,1628121600,1628121600
2021-08-06,Yip-set,0.0,0.0,slight,1628208000,1628208000
2021-08-07,Yip-set,0.0,0.0,slight,1628294400,1628294400
2021-08-08,Yip-set,0.0,0.0,slight,1628380800,1628380800
2021-08-09,Yip-set,0.0,0.0,slight,1628467200,1628467200
2021-08-10,Yip-set,0.0,0.0,slight,1628553600,1628553600
2021-08-11,Yip-set,0.0,0.0,slight,1628640000,1628640000
2021-08-12,Yip-set,0.0,0.0,slight,1628726400,1628726400
2021-08-13,Yip-set,0.0,0.0,slight,1628812800,1628812800
2021-08-14,Yip-set,0.0,0.0,slight,1628899200,1628899200
2021-08-15,Yip-set,0.0,0.0,slight,1628985600,1628985600
2021-08-16,Yip-set,0.0,0.0,slight,1629072000,1629072000
2021-08-17,Yip-set,0.0,0.0,slight,1629158400,1629158400
2021-08-18,Yip-set,0.0,0.0,slight,1629244800,1629244800
2021-08-19,Yip-set,0.0,0.0,slight,1629331200,1629331200
2021-08-20,Yip-set,0.0,0.0,slight,1629417600,1629417600
2021-08-21,Yip-set,0.0,0.0,slight,1629504000,1629504000
2021-08-22,Yip-set,0.0,0.0,slight,1629590400,1629590400
2021-08-23,Yip-set,0.0,0.0,slight,1629676800,1629676800
2021-08-24,Yip-set,0.0,0.0,slight,1629763200,1629763200
2021-08-25,Yip-set,0.0,0.0,slight,1629849600,1629849600
2021-08-26,Yip-set,0.0,0.0,slight,1629936000,1629936000
2021-08-27,Yip-set,0.0,0.0,slight,1630022400,1630022400
2021-08-28,Yip-set,0.0,0.0,slight,1630108800,1630108800
2021-08-29,Yip-set,0.0,0.0,slight,1630195200,1630195200
2021-08-30,Yip-set,0.0,0.0,slight,1630281600,1630281600
2021-08-31,Yip-set,0.0,0.0,slight,1630368000,1630368000
2021-09-01,Yip-set,0.0,0.0,slight,1630454400,1630454400
2021-09-02,Yip-set,0.0,0.0,slight,1630540800,1630540800
2021-09-03,Yip-set,0.0,0.0,slight,1630627200,1630627200
2021-09-04,Yip-set,0.0,0.0,slight,1630713600,1630713600
2021-09-05,Yip-set,0.0,0.0,slight,1630800000,1630800000
2021-09-06,Yip-set,0.0,0.0,slight,1630886400,1630886400
2021-09-07,Yip-set,0.0,0.0,slight,1630972800,1630972800
2021-09-08,Yip-set,0.0,0.0,slight,1631059200,1631059200
2021-09-09,Yip-set,0.0,0.0,slight,1631145600,1631145600
2021-09-10,Yip-set,0.0,0.0,slight,1631232000,1631232000
2021-09-11,Yip-set,0.0,0.0,slight,1631318400,1631318400
2021-09-12,Yip-set,0.0,0.0,slight,1631404800,1631404800
2021-09-13,Yip-set,0.0,0.0,slight,1631491200,1631491200
2021-09-14,Yip-set,0.0,0.0,slight,1631577600,1631577600
2021-09-15,Yip-set,0.0,0.0,slight,1631664000,1631664000
2021-09-16,Yip-set,0.0,0.0,slight,1631750400,1631750400
2021-09-17,Yip-set,0.0,0.0,slight,1631836800,1631836800
2021-09-18,Yip-set,0.0,0.0,slight,1631923200,1631923200
2021-09-19,Yip-set,0.0,0.0,slight,1632009600,1632009600
2021-09-20,Yip-set,0.0,0.0,slight,1632096000,1632096000
2021-09-21,Yip-set,0.0,0.0,slight,1632182400,1632182400
2021-09-22,Yip-set,0.0,0.0,slight,1632268800,1632268800
2021-09-23,Yip-set,0.0,0.0,slight,1632355200,1632355200
2021-09-24,Yip-set,0.0,0.0,slight,1632441600,1632441600
2021-09-25,Yip-set,0.0,0.0,slight,1632528000,1632528000
2021-09-26,Yip-set,0.0,0.0,slight,1632614400,1632614400
2021-09-27,Yip-set,0.0,0.0,slight,1632700800,1632700800
2021-09-28,Yip-set,0.0,0.0,slight,1632787200,1632787200
2021-09-29,Yip-set,0.0,0.0,slight,1632873600,1632873600
2021-09-30,Yip-set,0.0,0.0,slight,1632960000,1632960000
2021-10-01,Yip-set,0.0,0.0,slight,1633046400,1633046400
2021-10-02,Yip-set,0.0,0.0,slight,1633132800,1633132800
2021-10-03,Yip-set,0.0,0.0,slight,1633219200,1633219200
2021-10-04,Yip-set,0.0,0.0,slight,1633305600,1633305600
2021-10-05,Yip-set,0.0,0.0,slight,1633392000,1633392000
2021-10-06,Yip-set,0.0,0.0,slight,1633478400,1633478400
2021-10-07,Yip-set,0.0,0.0,slight,1633564800,1633564800
2021-10-08,Yip-set,0.0,0.0,slight,1633651200,1633651200
2021-10-09,Yip-set,0.0,0.0,slight,1633737600,1633737600
2021-10-10,Yip-set,0.0,0.0,slight,1633824000,1633824000
2021-10-11,Yip-set,0.0,0.0,slight,1633910400,1633910400
2021-10-12,Yip-set,0.0,0.0,slight,1633996800,1633996800
2021-10-13,Yip-set,0.0,0.0,slight,1634083200,1634083200
2021-10-14,Yip-set,0.0,0.0,slight,1634169600,1634169600
2021-10-15,Yip-set,0.0,0.0,slight,1634256000,1634256000
2021-10-16,Yip-set,0.0,0.0,slight,1634342400,1634342400
2021-10-17,Yip-set,0.0,0.0,slight,1634428800,1634428800
2021-10-18,Yip-set,0.0,0.0,slight,1634515200,1634515200
2021-10-19,Yip-set,0.0,0.0,slight,1634601600,1634601600
2021-10-20,Yip-set,0.0,0.0,slight,1634688000,1634688000
2021-10-21,Yip-set,0.0,0.0,slight,1634774400,1634774400
2021-10-22,Yip-set,0.0,0.0,slight,1634860800,1634860800
2021-10-23,Yip-set,0.0,0.0,slight,1634947200,1634947200
2021-10-24,Yip-set,0.0,0.0,slight,1635033600,1635033600
2021-10-25,Yip-set,0.0,0.0,slight,1635120000,1635120000
2021-10-26,Yip-set,0.0,0.0,slight,1635206400,1635206400
2021-10-27,Yip-set,0.0,0.0,slight,1635292800,1635292800
2021-10-28,Yip-set,0.0,0.0,slight,1635379200,1635379200
2021-10-29,Yip-set,0.0,0.0,slight,1635465600,1635465600
2021-10-30,Yip-set,0.0,0.0,slight,1635552000,1635552000
2021-10-31,Yip-set,0.0,0.0,slight,1635638400,1635638400
2021-11-01,Yip-set,0.0,0.0,slight,1635724800,1635724800
2021-11-02,Yip-set,0.0,0.0,slight,1635811200,1635811200
2021-11-03,Yip-set,0.0,0.0,slight,1635897600,1635897600
2021-11-04,Yip-set,0.0,0.0,slight,1635984000,1635984000
2021-11-05,Yip-set,0.0,0.0,slight,1636070400,1636070400
2021-11-06,Yip-set,0.0,0.0,slight,1636156800,1636156800
2021-11-07,Yip-set,0.0,0.0,slight,1636243200,1636243200
2021-11-08,Yip-set,0.0,0.0,slight,1636329600,1636329600
2021-11-09,Yip-set,0.0,0.0,slight,1636416000,1636416000
2021-11-10,Yip-set,0.0,0.0,slight,1636502400,1636502400
2021-11-11,Yip-set,0.0,0.0,slight,1636588800,1636588800
2021-11-12,Yip-set,0.0,0.0,slight,1636675200,1636675200
2021-11-13,Yip-set,0.0,0.0,slight,1636761600,1636761600
2021-11-14,Yip-set,0.0,0.0,slight,1636848000,1636848000
2021-11-15,Yip-set,0.0,0.0,slight,1636934400,1636934400
2021-11-16,Yip-set,0.0,0.0,slight,1637020800,1637020800
2021-11-17,Yip-set,0.0,0.0,slight,1637107200,1637107200
2021-11-18,Yip-set,0.0,0.0,slight,1637193600,1637193600
2021-11-19,Yip-set,0.0,0.0,slight,1637280000,1637280000
2021-11-20,Yip-set,0.0,0.0,slight,1637366400,1637366400
2021-11-21,Yip-set,0.0,0.0,slight,1637452800,1637452800
2021-11-22,Yip-set,0.0,0.0,slight,1637539200,1637539200
2021-11-23,Yip-set,0.0,0.0,slight,1637625600,1637625600
2021-11-24,Yip-set,0.0,0.0,slight,1637712000,1637712000
2021-11-25,Yip-set,0.0,0.0,slight,1637798400,1637798400
2021-11-26,Yip-set,0.0,0.0,slight,1637884800,1637884800
2021-11-27,Yip-set,0.0,0.0,slight,1637971200,1637971200
2021-11-28,Yip-set,0.0,0.0,slight,1638057600,1638057600
2021-11-29,Yip-set,0.0,0.0,slight,1638144000,1638144000
2021-11-30,Yip-set,0.0,0.0,slight,1638230400,1638230400
2021-12-01,Yip-set,0.0,0.0,slight,1638316800,1638316800
2021-12-02,Yip-set,0.0,0.0,slight,1638403200,1638403200
2021-12-03,Yip-set,0.0,0.0,slight,1638489600,1638489600
2021-12-04,Yip-set,0.0,0.0,slight,1638576000,1638576000
2021-12-05,Yip-set,0.0,0.0,slight,1638662400,1638662400
2021-12-06,Yip-set,0.0,0.0,slight,1638748800,1638748800
2021-12-07,Yip-set,0.0,0.0,slight,1638835200,1638835200
2021-12-08,Yip-set,0.0,0.0,slight,1638921600,1638921600
2021-12-09,Yip-set,0.0,0.0,slight,1639008000,1639008000
2021-12-10,Yip-set,0.0,0.0,slight,1639094400,1639094400
2021-12-11,Yip-set,0.0,0.0,slight,1639180800,1639180800
2021-12-12,Yip-set,0.0,0.0,slight,1639267200,1639267200
2021-12-13,Yip-set,0.0,0.0,slight,1639353600,1639353600
2021-12-14,Yip-set,0.0,0.0,slight,1639440000,1639440000
2021-12-15,Yip-set,0.0,0.0,slight,1639526400,1639526400
2021-12-16,Yip-set,0.0,0.0,slight,1639612800,1639612800
2021-12-17,Yip-set,0.0,0.0,slight,1639699200,1639699200
2021-12-18,Yip-set,0.0,0.0,slight,1639785600,1639785600
2021-12-19,Yip-set,0.0,0.0,slight,1639872000,1639872000
2021-12-20,Yip-set,0.0,0.0,slight,1639958400,1639958400
2021-12-21,Yip-set,0.0,0.0,slight,1640044800,1640044800
2021-12-22,Yip-set,0.0,0.0,slight,1640131200,1640131200
2021-12-23,Yip-set,0.0,0.0,slight,1640217600,1640217600
2021-12-24,Yip-set,0.0,0.0,slight,1640304000,1640304000
2021-12-25,Yip-set,0.0,0.0,slight,1640390400,1640390400
2021-12-26,Yip-set,0.0,0.0,slight,1640476800,1640476800
2021-12-27,Yip-set,0.0,0.0,slight,1640563200,1640563200
2021-12-28,Yip-set,0.0,0.0,slight,1640649600,1640649600
2021-12-29,Yip-set,0.0,0.0,slight,1640736000,1640736000
2021-12-30,Yip-set,0.0,0.0,slight,1640822400,1640822400
2021-12-31,Yip-set,0.0,0.0,slight,1640908800,1640908800
2021-01-01,Young-set,35.8028250216201,1.19342750072067,slight,1609459200,1609459200
2021-01-02,Young-set,49.327731092437,2.8376852038019,slight,1609545600,1609545600
2021-01-03,Young-set,44.1836734693878,4.31047431944816,slight,1609632000,1609632000
2021-01-04,Young-set,34.1566265060241,5.44902853631563,slight,1609718400,1609718400
2021-01-05,Young-set,30.5389221556886,6.46699260817192,slight,1609804800,1609804800
2021-01-06,Young-set,26.461038961039,7.34902724020655,slight,1609891200,1609891200
2021-01-07,Young-set,34.6437346437346,8.5038183949977,slight,1609977600,1609977600
2021-01-08,Young-set,42.3784494086728,9.9164333752868,slight,1610064000,1610064000
2021-01-09,Young-set,44.683808200139,11.4058936486248,slight,1610150400,1610150400
2021-01-10,Young-set,43.7902483900644,12.8655685949602,slight,1610236800,1610236800
2021-01-11,Young-set,39.9889380530973,14.1985331967302,slight,1610323200,1610323200
2021-01-12,Young-set,45.6098998232174,15.7188631908374,slight,1610409600,1610409600
2021-01-13,Young-set,43.0947216196674,17.155353911493,slight,1610496000,1610496000
2021-01-14,Young-set,42.1938088829071,18.5618142075899,slight,1610582400,1610582400
2021-01-15,Young-set,41.2871888281724,19.9380538351956,slight,1610668800,1610668800
2021-01-16,Young-set,41.6979714500376,21.3279862168636,slight,1610755200,1610755200
2021-01-17,Young-set,50.0934579439252,22.9977681483277,slight,1610841600,1610841600
2021-01-18,Young-set,48.9082969432314,24.6280447131021,slight,1610928000,1610928000
2021-01-19,Young-set,44.1283292978208,26.0989890230295,slight,1611014400,1611014400
2021-01-20,Young-set,45.6666666666667,27.6212112452517,slight,1611100800,1611100800
2021-01-21,Young-set,50.0806451612903,29.2905660839614,slight,1611187200,1611187200
2021-01-22,Young-set,58.3756345177665,31.2364205678869,slight,1611273600,1611273600
2021-01-23,Young-set,52.710843373494,32.9934486803367,slight,1611360000,1611360000
2021-01-24,Young-set,53.7373737373737,34.7846944715825,slight,1611446400,1611446400
2021-01-25,Young-set,52.4649479873361,36.5335260711604,slight,1611532800,1611532800
2021-01-26,Young-set,51.5358361774744,38.2513872770762,slight,1611619200,1611619200
2021-01-27,Young-set,47.3282442748092,39.8289954195698,slight,1611705600,1611705600
2021-01-28,Young-set,49.0112994350282,41.4627054007374,slight,1611792000,1611792000
2021-01-29,Young-set,48.3772198407838,43.0752793954302,slight,1611878400,1611878400
2021-01-30,Young-set,53.2999164578112,44.8519432773573,slight,1611964800,1611964800
2021-01-31,Young-set,43.3098591549296,45.1021777484676,slight,1612051200,1612051200
2021-02-01,Young-set,44.968732234224,44.9568777865272,slight,1612137600,1612137600
2021-02-02,Young-set,43.4916718075262,44.9338110644651,slight,1612224000,1612224000
2021-02-03,Young-set,42.4142480211082,45.2090651149679,slight,1612310400,1612310400
2021-02-04,Young-set,41.6726748377794,45.5801902043709,slight,1612396800,1612396800
2021-02-05,Young-set,47.6374903175833,46.2860719162558,slight,1612483200,1612483200
2021-02-06,Young-set,54.2758620689655,46.9404761637635,slight,1612569600,1612569600
2021-02-07,Young-set,57.6461168935148,47.4493984132582,slight,1612656000,1612656000
2021-02-08,Young-set,46.7081199707388,47.5168754722782,slight,1612742400,1612742400
2021-02-09,Young-set,47.2041006523765,47.6306705476886,slight,1612828800,1612828800
2021-02-10,Young-set,51.5248065543924,48.0151994977318,slight,1612915200,1612915200
2021-02-11,Young-set,47.9155086158977,48.0920531241544,slight,1613001600,1613001600
2021-02-12,Young-set,52.7666856816885,48.4144519262218,slight,1613088000,1613088000
2021-02-13,Young-set,44.4723618090452,48.4904036904264,slight,1613174400,1613174400
2021-02-14,Young-set,56.4608529598982,48.9961924948173,slight,1613260800,1613260800
2021-02-15,Young-set,52.5510204081633,49.3579607934214,slight,1613347200,1613347200
2021-02-16,Young-set,44.5657568238213,49.173704089418,slight,1613433600,1613433600
2021-02-17,Young-set,44.5378151260504,49.0280213621786,slight,1613520000,1613520000
2021-02-18,Young-set,58.3524027459954,49.5021571437844,slight,1613606400,1613606400
2021-02-19,Young-set,54.4985250737463,49.7965524240204,slight,1613692800,1613692800
2021-02-20,Young-set,55.0113036925396,49.9609077083954,slight,1613779200,1613779200
2021-02-21,Young-set,66.8127739511584,50.2421456895085,slight,1613865600,1613865600
2021-02-22,Young-set,51.2377393741242,50.1930422228628,slight,1613952000,1613952000
2021-02-23,Young-set,46.0248783126014,49.9359590420371,slight,1614038400,1614038400
2021-02-24,Young-set,39.6272682687592,49.5080363847512,slight,1614124800,1614124800
2021-02-25,Young-set,58.3403538331929,49.7348536399418,slight,1614211200,1614211200
2021-02-26,Young-set,51.5873015873016,49.8768222170249,slight,1614297600,1614297600
2021-02-27,Young-set,52.1284540702016,49.9807273715306,slight,1614384000,1614384000
2021-02-28,Young-set,55.15625,50.2066950435045,slight,1614470400,1614470400
2021-03-01,Young-set,46.7741935483871,49.9891709465237,slight,1614556800,1614556800
2021-03-02,Young-set,53.2775453277545,50.3214271522845,slight,1614643200,1614643200
2021-03-03,Young-set,44.2738043001316,50.2982628878148,slight,1614729600,1614729600
2021-03-04,Young-set,40.1864035087719,50.1880872778563,slight,1614816000,1614816000
2021-03-05,Young-set,53.2410320956576,50.5489800803413,slight,1614902400,1614902400
2021-03-06,Young-set,55.8664259927798,51.0221051188413,slight,1614988800,1614988800
2021-03-07,Young-set,49.4650205761317,51.0830227941263,slight,1615075200,1615075200
2021-03-08,Young-set,55.1965065502183,51.1137109435014,slight,1615161600,1615161600
2021-03-09,Young-set,52.6648599819332,50.9476690464486,slight,1615248000,1615248000
2021-03-10,Young-set,51.0927835051546,51.0938244975958,slight,1615334400,1615334400
2021-03-11,Young-set,53.9111111111111,51.317391512887,slight,1615420800,1615420800
2021-03-12,Young-set,44.8218724109362,51.0939603747718,slight,1615507200,1615507200
2021-03-13,Young-set,47.8260869565217,51.0909796527926,slight,1615593600,1615593600
2021-03-14,Young-set,55.9085841694537,51.1957096023847,slight,1615680000,1615680000
2021-03-15,Young-set,57.7711516958628,51.639002598612,slight,1615766400,1615766400
2021-03-16,Young-set,49.6832937450515,51.4130839581171,slight,1615852800,1615852800
2021-03-17,Young-set,51.9298245614035,51.3923774298918,slight,1615939200,1615939200
2021-03-18,Young-set,57.6112412177986,51.827226909691,slight,1616025600,1616025600
2021-03-19,Young-set,54.8987411056377,52.1725911090106,slight,1616112000,1616112000
2021-03-20,Young-set,57.5204531151668,52.1448594546496,slight,1616198400,1616198400
2021-03-21,Young-set,56.0349535772802,52.1960737381008,slight,1616284800,1616284800
2021-03-22,Young-set,66.3898601398601,52.5753589530114,slight,1616371200,1616371200
2021-03-23,Young-set,63.5838150289017,52.4677269889362,slight,1616457600,1616457600
2021-03-24,Young-set,57.5117370892019,52.6768602461055,slight,1616544000,1616544000
2021-03-25,Young-set,61.6224648985959,53.196779798972,slight,1616630400,1616630400
2021-03-26,Young-set,62.7615062761506,53.967921065885,slight,1616716800,1616716800
2021-03-27,Young-set,62.7906976744186,54.1162658605925,slight,1616803200,1616803200
2021-03-28,Young-set,58.1485053037608,54.3349726511412,slight,1616889600,1616889600
